1528,Water and food needed at Delmas 30  Port-au-Prince,NO
1531,Helicopters needed in Jacmel,NO
1532,Water and Food Needed: Boyer in Crois des Missions,NO
1533,Need Meds  Water  Food for 150 injured,NO
1534,Water shortage at Brenda Strafford Hospital in Les Cayes,NO
1535,School shelter needs water  food  and medicines - PAP  Carrefour  Rue Charpentier,NO
1536,Food Needed: Croix des Bouquets  Commissariat Molear,NO
1537,General Hospital in PaP needs dialysis center,NO
1538,Food shortage - Carrefour  Sapotille #11,NO
1539,Airport blocked,NO
1540,Food and water needed urgently for 13 people  Tabarre Impasse,NO
1541,Need water  food  shelter in Sarthe  PaP,YES
1542,Orphanage on Delmas needs clean water &ampamp medication,NO
1543,Orphanage needs help - Bois Verna,NO
1544,Shelter needed for people at Martissant 23,NO
1545,Food and Shelter Needed: Laboule 12 Prolongee  section Prosi,NO
1546,Fuel needed in Les Cayes,NO
1547,Aid needed for Santo,YES
1548,65 orphans ready for adoption  Port-au-Prince,NO
1549,Medical assistance  water and food needed at Rabouteau Hospital in Gonaives,NO
1550,Food and water needed in Grand Goave,NO
1551,need food and Water,NO
1553,Aid needed at Nazon  Port-au-Prince,NO
1554,approx. 500 people in Delmas 19.requring food  water  drugs..,NO
1556,unknown number of people  request for antibiotics  shelter,NO
1557,Orphanage needs security  attacked last night,NO
1558,unknown number of people  request for food  shelter,NO
1559,Emergency Assistance Needed in Carrefour Feuilles,NO
1560,Dialysis available at PaP??s General Hospital,NO
1561,Food needed at Gros-Morme (Apparent IDP Camp),YES
1562,Help needed in Canape Vert,NO
1563,Ill Grandmother and Six Children,NO
1564,Man texting from under rubble in Caribbean Market,NO
1565,Shelter needed at Fernand Street #3  Pont Morin,NO
1566,Food Needed in Croix-des-Missions,NO
1567,Food and Medicine Needed  Petit Boucan  Gressier,NO
1570,Jacmel runway will open for C-130 cargo flights,NO
1571,Foyer des Filles Orphanage - some needs met  still have needs,NO
1572,Fermathe  food needed,NO
1573,Hospital in need of fuel - Grande Anse,NO
1574,Emergency Food Needed  House Destroyed  Rue Ferdinand 3  Pont Morin,NO
1575,Food and Water Needed for Over a 1000 People,NO
1576,Boats from DR Army with aid arrive in Jacmel (JAN 18th),NO
1577,Emergency Assistance Needed Paul Emil #5  Boulevard 15 Octore,NO
1578,8 Ppl Need Assistance in Coix des Bouquets  Duval 30,NO
1579,HELP on Place Jeremie- Carrefour Feuilles,NO
1580,Working Internet in Mirebalais in the Central Plateau near Unibank,NO
1582,Need food and water,NO
1585,Delmas 65 need help!,NO
1586,Hospital Available,NO
1589,Need Water  Food  Shelter at St. Martin Street  Mariella St Entrance,NO
1592,Food and Water Needed Fontamara 43  Rue Menos  Apt 20,YES
1593,Water &amp Food Needed in Delmas 75  Ruelle Faustin,NO
1595,FOOD AND WATER needed in Petionville at Ruelle Toussaint,NO
1597,FOOD AND WATER NEEDED in SAPOTILLE STREET #18.(350 people),NO
1599,FOOD AND WATER NEEDED in BAUSSAN STREET #9 (500 people),NO
1601,Woman with Chest Injury in Dufort,NO
1602,Food needed in Grand Goave,NO
1604,Medical help needed In Arcahaie,NO
1605,Need doctors and (medical/food) supplies at hospital,NO
1607,Orphanage needs supplies,NO
1608,4000 persons need water  food and medicine,NO
1609,People trapped in Supermarket,NO
1610,Port-au-Prince Airport capacity,NO
1611,Port-au-Prince Port Functional,NO
1612,Food needed at Camp Perrin,NO
1614,IDPs need Food  Water  Medical in Rue Christ-Roi,NO
1615,Medical supplies urgently needed at Heartline Ministries,NO
1616,Need water and food  Fontamara 27,NO
1617,Food  water  medical and shelter needed in Tabarre 45 area,NO
1620,Food and water needed in Fontamara 45,NO
1621,Need help remove cadavers: Univ Autonome de Port au Prince,NO
1622,Help Needed in Belosse,NO
1623,Food and health services needed in Nazareen Church  Leogane,NO
1625,Food  water and medical supplies needed for Guibert  off Kenscoff 67,YES
1627,2 Children Trapped in House: Belval Leogane,YES
1628,Water shortage in Carrefour,NO
1629,500 people need food and supplies in Delmas 9  Port-au-Prince,NO
1630,Food needed in Clercine,NO
1631,Food and water needed for St. Pierre School  Port-Au-Prince,NO
1635,Food and water urgently needed in Delmas 16,YES
1636,200 need food and water in Laboule.,NO
1637,Food and water urgently needed in Leogane,NO
1639,2 people need food  water  medical supplies in Bolosse,NO
1640,Food and water needed in Carrefour,NO
1642,Woman with baby  needs food  water  sheets,NO
1643,Medical assistance needed on Tortuga Island,NO
1644,No food or water on 3eme rue Bolosse  near Route des Dalles  Port au Prince,NO
1646,Shelter needed for IDPs in Les Cayes,NO
1647,Need food  water in Sarthe,NO
1648,Food  Water  and Supplies for 3 people in Thomassin,NO
1649,Shelter urgent needed for families in Bon Repos,NO
1650,Urgent Need for Water for Children,NO
1651,Food and shelter needed in Rue Benwa  Ti Guave,NO
1652,Urgent Help needed in Carrefour Feuille,YES
1653,Food and Water needed in Fontmara  Carrefour,YES
1654,Emergency Assistance Needed Delmas 40B,NO
1655,Food and water shortage - Delmas 18. 75  81 Port au Prince,YES
1656,Food and Medicine Need in Petionville,YES
1658,Food and Water needed at Delmas 18,YES
1659,Assistance Needed  large camp in Croix-des-Bouquest,NO
1660,Humanitarian aid needed for IDPs in Mole. St. Nicolas,NO
1661,Injured Child Needs Urgent Medical Care in Croix-Des-Bouquets  across from City Hall,NO
1662,New Hope Haiti Mission  150 girls  Santos 13 Rue Fayo #18.needs Supplies,NO
1663,General response needed in Cotes-de-Fer,NO
1664,Food  Medicine and Water needed in Petit Boucan,NO
1665,950 people need water  food and medicine by Safari Motors,NO
1666,Urgent help needed in Grand Rue  Portail Saint Joseph,NO
1667,500 need food and water: Delmas 18,YES
1668,Immediate Medical Aid Need in Carrefour,YES
1669,Food Needed: Delmas 2,NO
1670,Food  Water  and Medical Response in Petite Rivierie-de-lArtibonite,YES
1671,Medical help  food and water needed in Delmas 75,YES
1672,Water urgently needed in Fontamara 27,NO
1673,Need Clean Water  Food  Medical in Leogane,NO
1674,Food  Water  Medicine in Gressier,NO
1675,Assistance Needed in 10th section of Aquin,NO
1676,Food and Water for Group of 8 in Bois-Verna  Port-au-Prince,NO
1677,Food and Water in Croix-des-Bouquets,NO
1678,Ortho clinic in need of more supplies for amputation,NO
1679,Food Emergency Delmas 75  Tourterelle,YES
1680,Food  Water  Medicine in Martissant 6  Port-au-Prince,NO
1681,Food  water and toilets needed for Bertin area of Carrefour,YES
1682,Food  water  shelter and first aid kids needed at Fontamara 43,YES
1683,Water urgently needed in Fontamara 47,NO
1684,Shelter Needed in Aquin,NO
1685,Food  Water  Shelter at 18.Reynaud St. in Delmas,NO
1686,Food and Water in Leogane.,NO
1687,Assistance Needed Near Rue Cesares  Bel Air,NO
1688,Food  Water  and Medical Supplies needed in Marin,NO
1689,Emergency Food&ampWater Needed  People Threated by Gang Attack,NO
1690,Villa Manrese need food water and medicine,NO
1691,Food  Shelter  Clothing Needed Delmas 3,NO
1692,Need food and water in,NO
1693,one baby in need of water and milk,NO
1694,Makeshift Hospital,NO
1695,Home collapsing Delmas 52  #1,NO
1696,Need for housing  Cabaret,NO
1697,Food needed in Bois Verna on Lamartiniere near the Sogesol,NO
1698,400 in need of food  water  medical supplies in Mon Repo on Alexandre Street,NO
1699,Water  Food  Tents Needed Freres Road  Freres,NO
1700,Food  water  and medical supplies needed at Delmas 75,NO
1701,Food and water in Croix-Des-Bouquets,NO
1702,Food H2O medication shelter needed this is Martissant,NO
1703,Shelter needed at Delmas 24,NO
1704,Person Needs Tent and Food - Village W. Lamothe  Delmas  PAP,NO
1705,Food and water in Delmas 31 at Ruelle Magua,NO
1706,Need food and Medical help - Rue Joeseph Janiver  Portal Leogaine,NO
1707,Food H2O,NO
1708,Food and water needed in Delmas 18,NO
1709,4 families need help in Bon Repos,NO
1711,PLEASE PLEASE HELP GET FOOD AND WATER TO PEOPLE IN Petionville,NO
1713,SHELTERS AND CLOTHES NEEDED in BAUSSAN STREET #9 (500 people),NO
1715,SHELTERS AND HYGIEN NEEDED in CRAJADEL STREET #6 in Bon-Repos (600 people),NO
1725,IN NEED OF TOOLS AT JEROME BUIDING FOR MATEO AND DANIEL VARESE,NO
1726,FOOD DESPERATELY NEEDED. NO FOOD YET SINCE QUAKE.,NO
1727,Report that someone may still be alive at Building Napolin,NO
1729,RHUM BARBACOURT employees need 150 tents,NO
1730,Food  sickness  bandits,NO
1731,Family of 13 needs food,NO
1732,No water  dead bodies,NO
1735,Food  shelter needed,NO
1736,Need water  Tents,NO
1737,Need water  food  tents,NO
1738,1000 homeless need food  water  medicine,NO
1739,Need shelter,NO
1740,Need food,NO
1741,Need food,NO
1742,Water shortage  dying of dehydration,NO
1744,Need Food  Water and Medicines @ Emplacement Fort Mercredi,NO
1745,Need of Supplies @ Baptist Hospital Fermate,NO
1746,No food  water  tent,NO
1747,Water NEEDED,NO
1748,Insecurity! Hunger and thurst,NO
1749,Red Cross sets up Hospital  in support of the Haitian University Hospital,NO
1750,Help needed across catt's pressoir (in the parking garage transformed into survivors camp),NO
1751,Need food/Water/Shelter for 9 people,NO
1752,Food  water  medicine needed,NO
1757,No food or drink,NO
1760,Naional Palace has urgent care &amp loading dock to go to USS Comfort,NO
1761,Help  water  food  tents,NO
1762,Need food,NO
1763,Help,NO
1764,Columbian Military Ship docked offshore with Surgery room  doctors and supplies,NO
1765,Hungry on Riel Hill,YES
1767,Fuel/Oil Slick  Port-au-Prince Harbor,NO
1769,Missing: Adjani Pierre,NO
1770,MISSING PERSONS: Turgeau,NO
1772,URGENT: MEDICAL EMERGENCY,NO
1773,Medical Emergency,NO
1774,Water/Food Needed,NO
1776,information about people do not stop searching!,NO
1777,Heartline needs supplies  transport and nurses,NO
1778,Urgent Need for AUTOCLAVE,NO
1780,Need water,NO
1781,Boy Needs Urgent Medical Attention @ US Embassy,NO
1782,Two trapped @ Caribbean Market,NO
1783,Persons Trapped  Still Alive,NO
1784,Doctor sheltering 150 pax needs food  water and medical supplies,NO
1785,Los Topos mexican SAR team urgently needing tools-,NO
1786,Ecole Louis Joseph sheltering 1000 pax Needs Urgent Supplies,NO
1787,Food  Water  Medical Assistance and Tents Urgently Needed,NO
1788,Woman with severe chest injury needs Urgent Medical Assistance,NO
1789,NEED  HELP AT THE JEROME BUILDING WITH TOOLS AND CAMERAS,NO
1790,MSF Field Hospital Carrefour: Treatment (300/day) and psychological care now being offered,NO
1791,Food  Water and Medical Supplies Needed,NO
1792,Food  Water and Medical Supplies Needed,NO
1793,Need Medicine  Food  Water and Tents,NO
1794,Makeshift Hospital Urgently Needs Medical Supplies,NO
1795,Orphanage Needs Food and Water,NO
1796,Orphanage Needs Food  Water and Fuel,NO
1797,Need Water  Food and Medicine,NO
1798,300+ Patient Hospital in need of medical supplies,NO
1799,I'm looking for : CHERUBIN Pascale,NO
1801,lost under house,NO
1804,New camp Croix des Bouquets (for 10 000 ppl) announced,NO
1805,Survivants sous le College du Canape-Vert,NO
1806,Survivants au Canape Vert- URGENCE!,NO
1807,need tools,NO
1808,MISSING PERSONS : CARREFOUR FEUILLE,NO
1809,Maternity hospital needs food,NO
1810,help needed at Delmas 75 across from Kiskeya Christian school,NO
1811,undergoing children delivery Delmas 31,NO
1812,Food urgently needed at St. Martin Street  below Bel Air,NO
1813,Shelter  food and water needed at Chapel of Evangelic Light  Carrefour,YES
1814,Food  water and shelter needed for Rue de Docteur Noel,NO
1815,780 people need aid at Midway #22  Carrefour,YES
1816,Radiology and orthopedic supplies arrived,NO
1817,Information and aid needed at Gressier Section 24  Ti Bokan,NO
1818,Food and water needed in Plaisance,NO
1819,Food Needed in Delmas 33,NO
1820,Food and Water Needed Delmas 95,NO
1821,Aid needed at Lagonav - IDPs from PaP keep arriving,YES
1822,Need food and water,NO
1823,Food and water needed in Carrefour - Repo 32 and 50  Lamantin 52 and 54,NO
1824,Food needed in Leogane,NO
1825,Food and water needed in Section 24  Gressier,NO
1826,Water needed in Morency  Debrosse 47 in front of Enaf,NO
1827,Aid needed in Jean Rabel,NO
1828,Leclerc - Child alone in Port-au-Prince,NO
1829,Urgent Medical Assistance Needed near Hotel Lambi Night Club,NO
1830,Waiting with hope for help in Lamentin 54  Carrefour,NO
1832,Two centres for children opened in JIMANI (Dominican Republic) - on Haiti border,NO
1833,40 families need food  water and shelter at Fontamara 47  Carrefour,NO
1834,Plaza 60 Delmas 60 #375 - Food Water Toilets Need,NO
1836,Aid needed in the Cite Castro Area  by the Airport Main Gate  10 Dessaline (?),NO
1837,100 girls  50 boys plus elderly need food and water in Cabaret,NO
1838,Families in urgent need of shelter  food and water in Santo,NO
1839,Dialysis for people with crush injuries at the University Hospital (General Hospital),NO
1842,Food and Water Needed: Hospital in Milot,NO
1843,General Hospital has less than 24 hrs. supplies,NO
1844,CHF in need of diesel fuel for rubble removal at 10  rue mercier laham  delmas 60,NO
1845,Warehousing available - 3 500m2 - behind US Embassy,NO
1846,Need Food  tends  antibiotics at Bois Moquete  Petionville,NO
1847,Need Security Presence in Carrefour,NO
1848,Security Needs in Gonaives,NO
1849,Persons Trapped,NO
1850,Food  water and medical supplies at Institution Sainte Rose de Lima 123 avenue John Brown,NO
1851,MSF Field Hospital Carrefour  Lamatin 54  no longer safe,NO
1852,Haiti: UAE relief flight lands in Dominican Republic Las Americas Airport,NO
1854,Police needed/Security Concerns in Martissant,NO
1855,Food/Water needed in Marin  Port-au-Prince,NO
1857,Food and Medicine Needed: Croix-des-Mission,NO
1858,Orphanage Still Needs Food in Croix des Bouquets,NO
1859,Handicaped Person needs assistance: Fontamara 47,NO
1860,Assistance Needed Nuval Croix-des-Bouquet,NO
1861,Hospital needs medical equipment,NO
1862,Food and water needed on Delmas 33  Charbonni Street,NO
1863,Water distribution in Carrefour Feuilles,NO
1864,Recovery of bodies,NO
1865,Food/Water neeeded Delmas 40 b/Rue Boyo  P-au-P,NO
1866,Food/Water/Tents needed  Mariani (sp?) - Near MINUSTAH Base,NO
1867,maranatha orphanage needs food  water  evacuation,NO
1868,Need water,NO
1869,Thieves in Delmas 10,YES
1870,Need everything,NO
1871,Need food  water  wounded,NO
1872,Need food,NO
1873,more than 100 people in one house in Petionville need food,NO
1874,Help! Food in Water. recent c-section 7 day old baby,NO
1875,Family with baby need food and water,NO
1877,200 people need food and water,NO
1878,Survivante sous les d«∏combres de Hopital SODEC,NO
1879,100 tents needed in Turgeau area,NO
1880,U.S. Citizen Escort needed for 3 orphans  Petionville,YES
1881,Food Needed,NO
1882,Food and Water Needed: near St. Croix Hospital,NO
1883,Food Needed: Jacmel,NO
1884,Looting at Delmas 10,NO
1885,Food/Tents needed - Guedon Zone - Croix-des-Bouquets  PauP,NO
1886,Aid Needed - Mirebalais,NO
1888,People Trapped University of Saint Gerard,NO
1889,People Trapped: Infotronic,NO
1890,Caribbean Market trapped,NO
1892,Trapped Delmas 48,NO
1893,Trapped: Delmas 17,NO
1894,Water/Food/NFIs needed- 200 people- Cote-Plage 24  Impasse Malreaux  Carrefour,NO
1895,Aid Needed - Jacquet,NO
1896,Aid Needed - Delmas 24  Rue Damier  Port-au-Prince,NO
1897,100 people need aid - Kapitol  behind Promobank,NO
1898,Food/Other Aid needed - Matthieu  Leogane,NO
1899,Food/Water/Clothes needed  Lamentin 54  Cocteau St 1  Carrefour,NO
1901,People may still be alive at Caribbean Supermarket,NO
1903,People trapped - Please have a site location  check...,NO
1904,Leogane Centre Hosana,NO
1907,Supplies needed at Kenscoff,YES
1908,15 families Delmas 19.need supplies inc insulin,YES
1909,Need medical care,NO
1910,Orphanage needs security for aid teams to go there  Foyer des Filles de Dieu,NO
1911,Orpanage in Leogane need supplies,NO
1912,URGENT help needed: Rue MacKandal #8,NO
1913,TRAPPED: Ecole Normale Superieure  Close to Palais de Justice,NO
1914,AID need,NO
1916,CHILDREN being trafficked  please help NOW,NO
1918,300 People need Food Urgently: Heights of Fantamara,NO
1919,Food needed for children in Carrefour,NO
1921,Food needed in Fontamara,NO
1922,People requiring food and water at Martissant 15,NO
1923,Food and water needed in L«∏og«Ωne,NO
1924,possible child trafficking!,NO
1925,Houses destroyed in Thomazeu,NO
1926,Looting in Cit«∏ Num«∏ro Un,NO
1927,70 people in need of food and water,NO
1928,Need aid in Pelerin,NO
1929,In need of food and water,NO
1930,CHILD TRAFFICKING @ HOPITAL ESPOIR,NO
1931,People in need of water and shelter,NO
1932,Food needed in Delmas 32,NO
1933,Help needed for orphanage at Delmas 31,NO
1934,SHELTERS AND CLOTHES NEEDED in BAUSSAN STREET #9 (500 people),NO
1935,Need food and water at 9 Rue Armand Holly Debussy,NO
1936,Need food  water  shelter in Jacquet Petitionville,NO
1937,Food  water needed at 65 rue zamor in delmas,NO
1938,Need food  water behind library on Ave Christoph,NO
1939,Need supplies  water  medicine at Rue Lamarre,NO
1940,Help Needed in Mon Repos 42,NO
1941,Missing Person,NO
1942,Food/Medical Assistance URGENTLY needed: La Vallee de Jacmel,NO
1943,SHELTERS NEEDED in SAPOTILLE STREET #18.(350 people),NO
1944,Request food/water Route de Delmas,NO
1945,Need shelter  assistance in Mirebalais,NO
1946,Food and Water needed in Croix-des-bouquets,NO
1947,Water and Food shortages subsequent to Earthquake,YES
1948,Food needed in Bombardopolis,NO
1949,Need aid  medical attention for broken foot in Martissan 7 Ruelle Romulus #6,NO
1950,Aid needed at St-Mathieu 55 in Leogane,NO
1951,Aid needed behind the grand river of Leogane,NO
1952,Food needed in Croix de Bouquet,NO
1953,Food and water needed in Delmas 33,YES
1954,Shelter  food and water needed in VIllagea Anacaona,NO
1955,Food  water and medical supplies needed on Delmas 95/ Rue Chretien,NO
1956,Village of Lamothe needs water! Water contaminated.,NO
1957,Food/Water Needed Acra Store Yard  Delmas 32  P-au-P,NO
1958,Aid Needed - Plage 24,NO
1959,Shelter and food needed in Guedon Zone of Croix-des-Bouquets,NO
1960,Oxfam cash-for-work program to clean Petionville Club on Rue Metreaux  Gros Morne  Port-au-Prince,NO
1961,Food Needed for displaced - Saint-Marc,YES
1962,Food Needed: Carrefour,NO
1963,Food  water and shelter needed at Ruelle Larose,NO
1964,Lost mother and father in earthquake,NO
1965,61 People Trapped,NO
1966,Water delivered. Food and Shelter needed at Fermate  just outside of Petionville,NO
1967,Water/Food Needed - Rue LaPorte/Route du Rail  Carrefour,NO
1968,need medical food and water at Fort Drago,NO
1969,Food and water needed at the Ecole Normale Superiore,NO
1970,Aid/Shelter needed - Carrefour  Truitier  Impasse Jean Thomas #75,NO
1971,Need Food/Water,NO
1972,12 people in need of food and water at Delmas 33 and St. Patrick,NO
1973,Need food and water in Petit Goave,NO
1974,Need food and water - Delmas 40 b  Rue Boyo  PauP,NO
1975,10 people need food and water at Delmas 33 and St Patrick,NO
1976,Food/Water/Medical Supplies/Food Needed - 19. 4eme Ave Bolosse  Port-au-Prince,NO
1977,NCA Water distribution  sanitation  latrines in Bel Air sector of PAP,NO
1978,Need Food/Water,NO
1979,Food/Water Needed - Santo 11  Depio 2  Rue la Douceur,NO
1980,Help needed at Mormon Church at Croix des Missions,NO
1981,Food and water needed in Marin,NO
1982,Food and water needed for Butte-Boyer and Clercine,NO
1983,Water and food needed at Cite Militaire,NO
1984,Food Needed in Carrefour Feuilles,NO
1985,Food/Clothes/Tents/Water Needed - Delmas 75  Ruelle Amazone,NO
1986,My wife has died and I need shelter,NO
1987,Need Food/Water - Parking Section at Promobank,NO
1988,Shelter apparently needed at Route Nationale 1,NO
1989,Food/Shelter needed - 12  3eme Ruelle Jean Price Mars  Nazon,NO
1990,780 people need help at Carrefour Truitier  Midway #22,YES
1991,Aid Needed - Route du Rail  Rue Jesalez  Arcachon 34  36  38,YES
1992,Food and Water Needed: Bizoton 61 Carrefour,NO
1993,Food  water and medical help needed at Delmas 10,NO
1994,Need Food/Water,YES
1995,TRAPPED: Carrefour  across from Re-Education Centre,NO
1996,Food  water and medical help urgently needed in Mariani,YES
1997,Water needed - Bon Repos,NO
1998,Food Needed in Fermate,NO
1999,Aid Needed - 24th Section  Petit-Boucan,NO
2000,Food and Water Needed - Place Dessalines  Champ de Mars  PauP,NO
2001,Food Distribution Problems - ALFA - Delmas 8  PauP,NO
2002,Water  food and medical help needed in Mariani,NO
2003,Food and Medical Supplies needed - General Hospital  Port-au-Prince,NO
2004,Food/Water/Shelter Needed - Delmas 30 Megamart PauP,NO
2005,Water and food needed in Delma 24,NO
2006,Many people sleeping at hotel needing food  water  medicine in Lamentin,NO
2007,Food and Water needed in Delmas 24,YES
2008,Two Girls Heard Screaming under the rubble at College Mare-Anne,NO
2009,need,NO
2010,Chatuley Leogane Haiti,NO
2012,urgent - Food Water needed for 1000+  at Villa Manrese,YES
2013,Demande aide urgente pour Delmas 24,NO
2014,Urgent need Leogane for 2-3 doctors,NO
2015,sick mother in law 80yrs,NO
2017,Food available for giveaway in Saint Marc,NO
2018,Food  water  and shelter needed in Croix-des-Bouquets  Santo 13,NO
2019,Food  Water  and Tents needed near Jacmel,YES
2020,Food and shelter needed in Carrefour Feuilles.,NO
2021,Nature of needs unclear--identifying location in Petionville,NO
2023,Food/Water/NFIs needed - Delmas 24  Impasse,NO
2024,Food Need Jacmel,NO
2025,Food needed in Trou Caiman  Thomazeau,YES
2026,Food/Water/Shelter Needed - Petit Palace Cazeau  Rue 4eme Cite  #f170,NO
2027,Need food and water in Turgeau  Port-au-Prince,NO
2028,Sick baby  need medical attention near airport,NO
2029,Food/Water Needed  Rue la Justice #57  Petit Goave,NO
2030,Food and tents needed in Cazeau,NO
2031,Food Needed - Fermathe 59  Port-au-Prince,NO
2032,Food  water  and Tents needed in Vieux-Caille  near Grand Goave,YES
2033,Water/Tents needed - Waney area  Carrefour,NO
2034,Food/Water needed  - Rebedin on the Camp-Perrin road,NO
2035,Diquini University in Portail Leogane - NEED BLOOD,NO
2036,Food/Water needed - Carrefour  Ruelle Jasmin B. #40,NO
2037,Food and Water needed - Caring &amp Sharing mission - Delmas 33,YES
2038,Food/Water/Tents/NFIs needed - Delmas 19. Rue Patrice Lumumba  (Cite Albert)  Port-au-Prince,NO
2039,Aid needed for Port-au-Prince displaced in Port-de-Paix,NO
2040,Water/Food urgently needed - Baie de Henne,NO
2041,Need Water Delmas 30,NO
2042,AFTERSHOCK in Cavaillon  Haiti,YES
2043,55 families waiting for food and water,NO
2044,Need food and water intersection Delmas 23 and Rue A. Thoby,NO
2045,Need food and water in Carrefour  Clercine 4  Impasse Estime 8,NO
2046,Need food and water,NO
2047,Need food and water - Carrefour sports center,NO
2049,Food Needed in Cote-de-Fer,NO
2050,Need Food/Water - in Delmas 2,NO
2051,Need food/water - Christ-Roi street and Cedor,NO
2052,Need Aid  Food  and Water,NO
2053,Food and water needed at Royal Haitian Hotel  Fontamara 43,NO
2054,Help needed with Salesian Sisters on Route 1 North of Port-au-Prince,NO
2055,Food and water needed Rue 6,NO
2056,Help needed on Mon Repos 46  Carrefour,NO
2057,15 people for Food/Water off Delmas 33,NO
2058,Food  water  diapers urgently needed Lamantin 54 Roue Aurielle,YES
2059,Help needed at Ave Christophe and Imp Lavisse,NO
2060,Group needs food/water/shelter on ave M. Ambroise in Carrefour,NO
2061,Food needed Petite-Goave,NO
2062,Food needed Delmas 40B,NO
2063,Family needs water/food,NO
2064,Food Needed Cote Plage 26  Carrefour,NO
2065,Food and water urgently needed  Betin Titus  Carrefour,NO
2066,Help for 10 people in Les Cayes  Boiroind Tonnerre and 3 Frere Riguad 129,NO
2067,Help Needed in Christ-Roi,NO
2068,Still in need of food and water at the Carrefour sports center,NO
2069,Help Needed: Santo Community Park,NO
2070,No FOOD or Drinking WATER since 1/12,NO
2072,Hopital Albert Schweitzer Haiti,NO
2073,Hospital with Helipad available for General and Orthopedic Surgeries,NO
2074,Doctors needed,NO
2075,GHESKIO Field Hospital,NO
2078,Unknown number of people  drugs  food  water  sanitary material Alix Roi Street on Impasse Champagne,YES
2079,Water needed in Bois-Moquette,NO
2080,Food Needed in «?le-«ˇ-Vache,NO
2081,Food and Water Needed at Rue Ducoste,NO
2082,Water  Food  and Meds needed on Delmas 75,NO
2083,Urgent Food Needed in Mole Saint-Nicolas,NO
2084,Food needed on Delmas 33,NO
2085,In need of food and water,NO
2086,Food and Water Shortage in Mais Gate,NO
2087,Food and Water Shortage in Cote Plage  Carrefour,NO
2088,Food and Water Shortage in Miragoane,NO
2089,Food and Water Shortage in Miragoane,NO
2090,Medical Assistance Needed in St. Marc,NO
2091,In need of food and water,NO
2092,Food &amp Water Needed - Waney 93  Carrefour,NO
2093,People in need of basic services,NO
2094,500 people in Delmas 41 in front of the Teleco,NO
2095,People in need of food and water,NO
2096,Medicine and Food Needed,NO
2097,Urgent need in Mellier Grande Savanne Leogane,NO
2099,Food urgently needed for Delmas 3,NO
2100,Looking for Information in Pacot,NO
2101,Water URGENTLY needed - Pacot/Croiz Deprez,NO
2102,30 children  12 adults,NO
2104,Food and Water needed -,NO
2105,Supplies needed at Kenscoff,YES
2106,Food and Water needed - Peguy,NO
2107,Food and Water needed - Rue Mahotiere in Carrefour,NO
2108,Water/ Shelter needed near Delmas 33,NO
2113,School in Need of Food and Reconstruction Aid,NO
2114,Physicians Needed @ Leogane's Center Hosana,NO
2115,First water distribution in Tapis Rouge Camp  5L water/day /person,NO
2116,for UNHAS passenger service between PaP and Santo Domingo,NO
2117,Feeding programs for Children - near MSF hospital - Carrefour,NO
2119,new operating theater in Choscal hospital - Cit«∏ soleil,NO
2121,Relief needed in Calebasse  Haiti,NO
2122,Persons Trapped: Rue Pan Americaine,NO
2123,DR.CHILOSY MEDICAL CLINIC needs supplies,NO
2126,Water and Food Needed in Delmas 19,NO
2127,Aid needed in Cayes Jacmel,NO
2128,Food and Water Needed Impasse Mirambeau,NO
2129,Food and water needed 61 Rue Edmond Pau,NO
2130,15 People  5 Babies  Water and Food Needed at Airport,NO
2131,15 People  5 Babies  Water and Food Needed at Airport,NO
2132,Food and water needed at Poste Marchand,NO
2133,Food  Water  Medicine Needed on Rue Titus in Carrefour,NO
2134,Food and water needed in L'Asile area of Nippes,NO
2135,Tents and blankets needed at Ruelle de la Sorbonne #17  near Delmas 77,NO
2136,Food and Water needed at Delmas 30 impasse No 35,NO
2137,Food needed in Fort Jacques,NO
2138,Help requested in Saut D'Eau,NO
2139,5 People need food and water  Delmas 30 rue Charlemagne #15,NO
2140,Water needed at intersection of Delmas 31 and Rue B de Marbois,NO
2141,Food Needed for Quake Victimes taking Refuge in St. Marc,YES
2142,Food needed on Fontamara 43,NO
2143,Wounded Quake Victimes in Dame Marie (town) Need Medical Care,NO
2144,Palace Cazeau  Delmas 33 - family needs assistance,NO
2145,Food and water needed at 272 Route de Delmas,NO
2146,Food and water needed in Gressier in the hills,NO
2147,Food  water  medical supplies needed Thor 67 in Carrefour,NO
2148,Corpse removal needed and increased security along Magloire Ambroise,NO
2149,Food and water needed for Impasse la Paix,NO
2151,Security threats in Cite Soleil's Boston neighborhood,NO
2152,appel «ˇ l'aide,NO
2153,Aid needed - Leogane  near Masson Petit-Riviere,NO
2154,Food needed/Lack of Health Services/Stores Closed - Jacmel,NO
2155,Unknown number of people  request of drugs  shelter. Jacmel  Lavallee  Boucherau,NO
2156,Grande Saline  possible location not reached by assistance yet. unknown number of people  request of wat-san  food  Le Lambi  grande Saline,NO
2157,Water/Aid needed in Bon Repos  Impasse Gayak,NO
2158,Water and shelter needed in Descaillets area  Carrefour Feuilles.,NO
2159,Help needed in La Ferronay area  close to Croix-des-Bouquets,NO
2160,Food  water  and shelter needed at Gerald Bataille  Ave Mais Gate  Impasse Lahense #22,YES
2161,Need food near delmas 95  jacquet  port-au-prince,NO
2162,Food  water and shelter needed at the church of Pastor Anthony Poteau  Fontamara 27 (prolonged)  the Fond-Branch«∏ route,YES
2163,Food and Shelter needed at Montague Noire  Petion-Ville,NO
